ImpersonationLevel,ElevatedToken,SidHistory,CryptoAlgorithms,TestSigning,ClientProcessId,PrimaryGroupId,Workstation,TargetUserName,OldUacValue,ProcessId,LogonGuid,FlightSigning,UserPrincipalName,LoadOptions,KeyType,Timestamp,TargetDomainName,DataDescription,IpPort,PrivilegeList,PuaPolicyId,DeviceDescription,UserParameters,VsmLaunchType,RemoteEventLogging,TargetOutboundUserName,TargetName,PackageSid,ClassId,RemoteCredentialGuard,ScriptPath,TargetSid,HypervisorDebug,LocationInformation,ReturnCode,KeyLength,Identity,TargetInfo,CallerProcessId,RecordNumber,TransmittedServices,PuaCount,ReadOperation,ProviderName,HypervisorLaunchType,HomePath,AccountExpires,SubjectUserName,SamAccountName,EventID,TargetProcessName,DisabledPrivilegeList,EnabledPrivilegeList,MasterKeyId,UserAccountControl,PackageName,Dummy,ParentProcessName,PasswordLastSet,DeviceId,ProfilePath,HomeDirectory,TokenElevationType,VendorIds,ProcessCreationTime,ClientCreationTime,DisableIntegrityChecks,CallerProcessName,TargetUserSid,VirtualAccount,IpAddress,MemberName,Status,CompatibleIds,LogonHours,Schema,TargetLogonGuid,MandatoryLabel,Type,LogonProcessName,Resource,SubjectLogonId,TargetProcessId,AdvancedOptions,RestrictedAdminMode,HypervisorLoadOptions,FailureReason,TargetLogonId,TargetServerName,UserWorkstations,AuthenticationPackageName,AllowedToDelegateTo,Flags,TargetOutboundDomainName,LmPackageName,KernelDebug,KeyFilePath,SubjectUserSid,ConfigAccessPolicy,AlgorithmName,MemberSid,WorkstationName,NewProcessId,CommandLine,NewProcessName,DisplayName,CountOfCredentialsReturned,KeyName,SubStatus,SubjectDomainName,SchemaFriendlyName,ProcessName,LogonType,ProtectedDataFlags,TargetLinkedLogonId,ClassName,NewUacValue,Operation
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.488497+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.488903+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.488995+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.489594+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.489786+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.489883+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.489899+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.489964+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490004+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490429+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490469+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490545+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490589+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490717+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.490816+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.491060+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.491116+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.491179+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.491219+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.491249+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.491329+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.492355+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493109+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493200+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493299+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493425+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493488+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493565+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493612+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493690+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c34,,,,,,2026-04-20 18:00:36.493818+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
